2025-05-08 05:47:47,248 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 05:47:47,686 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb only has 102157 mb of usable space. - resetting to maximum available disk space: 102157 mb | org.apache.activemq.broker.BrokerService | main
2025-05-08 05:47:48,365 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-05-08 05:47:48,365 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-05-08 06:40:15,302 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:40:15,309 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:40:15,322 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-05-08 06:40:15,322 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-05-08 06:40:15,345 | INFO  | Page File: C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2025-05-08 06:40:15,348 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-05-08 06:40:15,349 | INFO  | Page File: C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2025-05-08 06:40:15,421 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:40:15,421 | INFO  | PListStore:[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-05-08 06:40:15,421 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:40:15,422 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:40:15,568 | INFO  | Apache ActiveMQ 6.1.6 (localhost, ID:DESKTOP-Q9LEQMF-53218-1746657615428-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:40:15,585 | INFO  | Listening for connections at: tcp://DESKTOP-Q9LEQMF:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 06:40:15,586 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 06:40:15,589 | INFO  | Listening for connections at: amqp://DESKTOP-Q9LEQMF:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 06:40:15,590 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 06:40:15,594 | INFO  | Listening for connections at: stomp://DESKTOP-Q9LEQMF:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 06:40:15,595 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 06:40:15,598 | INFO  | Listening for connections at: mqtt://DESKTOP-Q9LEQMF:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 06:40:15,599 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 06:40:15,604 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-05-08 06:40:15,659 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-05-08 06:40:15,744 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@70972170{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2025-05-08 06:40:15,786 | INFO  | Listening for connections at ws://DESKTOP-Q9LEQMF:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-05-08 06:40:15,786 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 06:40:15,786 | INFO  | Apache ActiveMQ 6.1.6 (localhost, ID:DESKTOP-Q9LEQMF-53218-1746657615428-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:40:15,787 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:40:15,791 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb only has 100550 mb of usable space. - resetting to maximum available disk space: 100550 mb | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:40:16,454 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-05-08 06:40:16,454 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-05-08 06:41:59,261 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:41:59,265 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:41:59,274 | INFO  | Database C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb\lock is locked by another server. This broker is now in slave mode waiting a lock to be acquired | org.apache.activemq.store.SharedFileLocker | main
2025-05-08 06:45:14,231 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:45:14,235 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 06:45:14,244 | INFO  | Database C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb\lock is locked by another server. This broker is now in slave mode waiting a lock to be acquired | org.apache.activemq.store.SharedFileLocker | main
2025-05-08 07:23:42,191 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:23:42,198 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:23:42,212 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-05-08 07:23:42,213 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-05-08 07:23:42,242 | INFO  | Page File: C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2025-05-08 07:23:42,245 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-05-08 07:23:42,247 | INFO  | Page File: C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2025-05-08 07:23:42,348 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:23:42,348 | INFO  | PListStore:[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-05-08 07:23:42,348 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:23:42,349 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:23:42,493 | INFO  | Apache ActiveMQ 6.1.6 (localhost, ID:DESKTOP-Q9LEQMF-51194-1746660222355-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:23:42,555 | INFO  | Listening for connections at: tcp://DESKTOP-Q9LEQMF:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 07:23:42,555 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:23:42,560 | INFO  | Listening for connections at: amqp://DESKTOP-Q9LEQMF:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 07:23:42,561 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:23:42,565 | INFO  | Listening for connections at: stomp://DESKTOP-Q9LEQMF:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 07:23:42,565 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:23:42,569 | INFO  | Listening for connections at: mqtt://DESKTOP-Q9LEQMF:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 07:23:42,569 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:23:42,577 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-05-08 07:23:42,623 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-05-08 07:23:42,700 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@424de326{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2025-05-08 07:23:42,747 | INFO  | Listening for connections at ws://DESKTOP-Q9LEQMF:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-05-08 07:23:42,748 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:23:42,748 | INFO  | Apache ActiveMQ 6.1.6 (localhost, ID:DESKTOP-Q9LEQMF-51194-1746660222355-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:23:42,748 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:23:42,752 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb only has 100335 mb of usable space. - resetting to maximum available disk space: 100335 mb | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:23:43,439 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-05-08 07:23:43,439 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-05-08 07:23:58,319 | INFO  | Apache ActiveMQ 6.1.6 (localhost, ID:DESKTOP-Q9LEQMF-51194-1746660222355-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-26
2025-05-08 07:23:58,321 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-26
2025-05-08 07:23:58,322 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-26
2025-05-08 07:23:58,323 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-26
2025-05-08 07:23:58,324 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-26
2025-05-08 07:23:58,324 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: mqtt://0.0.0.0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2025-05-08 07:23:58,325 | INFO  | Could not accept connection during shutdown  : null (null) | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: mqtt://0.0.0.0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2025-05-08 07:23:58,330 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-26
2025-05-08 07:23:58,332 | INFO  | PListStore:[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-26
2025-05-08 07:23:58,333 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-26
2025-05-08 07:23:58,333 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-26
2025-05-08 07:23:58,333 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-26
2025-05-08 07:23:58,340 | INFO  | Apache ActiveMQ 6.1.6 (localhost, ID:DESKTOP-Q9LEQMF-51194-1746660222355-0:1) uptime 16.166 seconds | org.apache.activemq.broker.BrokerService | Thread-26
2025-05-08 07:23:58,340 | INFO  | Apache ActiveMQ 6.1.6 (localhost, ID:DESKTOP-Q9LEQMF-51194-1746660222355-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-26
2025-05-08 07:24:12,653 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:24:12,658 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:24:12,671 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2025-05-08 07:24:12,672 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-05-08 07:24:12,694 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2025-05-08 07:24:12,768 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:24:12,768 | INFO  | PListStore:[C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2025-05-08 07:24:12,769 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:24:12,769 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:24:12,907 | INFO  | Apache ActiveMQ 6.1.6 (localhost, ID:DESKTOP-Q9LEQMF-51203-1746660252775-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:24:12,988 | INFO  | Listening for connections at: tcp://DESKTOP-Q9LEQMF:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 07:24:12,988 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:24:12,993 | INFO  | Listening for connections at: amqp://DESKTOP-Q9LEQMF:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 07:24:12,993 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:24:12,997 | INFO  | Listening for connections at: stomp://DESKTOP-Q9LEQMF:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 07:24:12,998 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:24:13,001 | INFO  | Listening for connections at: mqtt://DESKTOP-Q9LEQMF:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2025-05-08 07:24:13,001 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:24:13,008 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2025-05-08 07:24:13,072 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2025-05-08 07:24:13,151 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@671c4166{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2025-05-08 07:24:13,192 | INFO  | Listening for connections at ws://DESKTOP-Q9LEQMF:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-05-08 07:24:13,192 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-05-08 07:24:13,192 | INFO  | Apache ActiveMQ 6.1.6 (localhost, ID:DESKTOP-Q9LEQMF-51203-1746660252775-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:24:13,192 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:24:13,197 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\Admin\Downloads\apache-activemq-6.1.6-bin\apache-activemq-6.1.6\bin\..\data\kahadb only has 100334 mb of usable space. - resetting to maximum available disk space: 100334 mb | org.apache.activemq.broker.BrokerService | main
2025-05-08 07:24:13,858 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-05-08 07:24:13,859 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
